songId,artist,genre,duration,playCount,dateAdded
Prayer for Restless Flowers,The Restless Voices,K-Pop,4:05,568624,3/24/2021
Last Days of Midnight Echoes,Wild Assembly,Funk,3:26,3492,9/25/2013
Children of Crimson Voices,The Broken Ghosts,Latin,2:53,122701,10/7/2010
Dreams of Lonely Sins,The Glass Youth,Pop,3:06,250,9/13/2021
Echoes of Empty Lies,TheDark Fire,Trap,3:04,18170,12/20/2011
Stories of Crimson Mirrors,The Modern Collective,Lo-Fi,3:36,27232,6/3/2023
Requiem for Midnight Youth,Crimson Ghosts,Classical,3:27,307,11/2/2014
Notes from Soft Waves,The Sacred Machines,EDM,4:08,82125,12/22/2019
Children of Static Secrets,TheFeral Voices,EDM,3:26,201,6/2/2023
Midnight in Cold Echoes,TheBroken Machines,Punk,2:58,8375,12/18/2015
Last Days of Young Echoes,Lonely Collective,Metal,4:28,630998,1/5/2024
Portrait of Midnight Smoke,TheModern Mirrors,Alternative,3:51,2,6/5/2014
Dreams of Sacred Gold,The Sacred Lovers,Afrobeats,4:24,81,4/19/1997
Tales from Young Rivers,Restless Cinema,Rock,4:03,49,7/18/2021
Hymns to Neon Signals, False Ghosts,Country,2:33,184,3/1/1996
Portrait of Forgotten Bones,TheDark Ghosts,Afrobeats,2:00,1613,1/26/2013
Last Days of Hidden Hope,TheCrimson Fever,Funk,2:59,965831,7/3/1995
Stories of Wild Glass,The Modern Society,Country,4:19,26,12/28/2011
Requiem for Sacred Lies,The Heavy Echoes,Ambient,3:35,1844,8/26/2011
Whispers of Broken Echoes,The Electric Lovers,Indie,3:40,5,5/22/1997
Prayer for Cold Glass,Electric Assembly,Techno,3:00,23687,6/26/2010
Whispers of Shattered Flowers,Paper Empire,R&B,2:50,39059,3/1/1999
Requiem for Slow Gold,TheDark Wolves,Disco,4:16,32,11/5/2023
Dreams of Silent Stars,The Crimson Wolves,J-Pop,4:11,2,5/19/1998
Tales from Silent Flowers, Wild Collective,Disco,3:46,68334,7/15/1997
Visions of Final Memories,The Paper Garden,Alternative,3:01,656,7/16/2018
Midnight in Soft Snow,The Young Kids,Classical,3:45,18,5/24/2023
Whispers of Sacred Snow,Neon Youth,House,2:48,36933,1/5/2012
Prayer for Young Lies,Hidden Flowers,Country,2:15,1,9/7/2019
Visions of Shattered Truth,Sacred Static,K-Pop,3:45,19695,5/12/2019
Children of Fading Gold, Empty Garden,Folk,3:52,922238,12/28/2001
The Shape of Static Blood,TheWild Hearts,Punk,2:13,52067,12/8/2015
Letters to Bright Voices,Static Garden,Punk,2:35,17,9/15/2015
Stories of Crimson Snow,The Wild Wolves,Jazz,4:27,88395,2/24/2012
Portrait of Slow Flames,TheBroken Echoes,K-Pop,2:48,8001,4/15/1995
Whispers of Neon Machines,TheHeavy Sinners,Electronic,3:47,20722,12/11/2016
Portrait of Fading Stars, Velvet Echoes,Country,2:03,182,6/19/2006
Visions of Electric Skies,The Young Society,Reggae,3:38,82040,12/26/2021
Ghosts of Shattered Rain,The Final Strangers,Soundtrack,3:49,4422,12/18/2022
Children of Dark Signals,The Feral Lovers,Country,2:58,3148,3/16/2005
Requiem for Forgotten Shadows,The Dark Angels,Soundtrack,3:26,35000,7/21/2012
Hymns to Wild Silence,The Final Flowers,Latin,2:24,491621,6/14/2004
Children of Bright Lies, False Hearts,Soundtrack,2:03,1109,8/16/2022
Ghosts of Cold Machines,TheRestless Garden,Classical,4:23,43094,7/26/2023
Requiem for Velvet Dreams, Neon Empire,Disco,2:36,470,9/2/2021
Stories of Wild Dust,TheGlass Lovers,Pop,3:55,31,3/16/2020
Midnight in Slow Secrets, Dark Angels,Soul,2:51,17,4/16/1999
Visions of Velvet Youth, Heavy Cinema,Soul,2:09,277538,1/22/2009
Songs for Endless Sins,TheBroken Fire,Techno,3:46,2,5/5/2016
Visions of Neon Voices,Broken Strangers,Jazz,3:10,5,7/8/2021
Letters to Cold Dreams, Dark Angels,Soul,4:29,275606,9/14/2009
Echoes of Final Fire,The Wild Ghosts,House,3:34,21125,8/2/2019
The Shape of Fading Faith,The Holy Saints,Rock,2:05,11,7/8/2012
Echoes of Distant Smoke,The Crimson Hearts,Hip-Hop,3:25,60,5/24/2000
Visions of Electric Youth,The Final Sinners,Blues,2:03,836518,11/13/2023
Letters to Final Voices,TheGlass Static,Metal,2:10,19,5/19/2019
Whispers of Wild Flowers,The Crimson Fever,Indie,3:09,3718,2/28/2000
Children of Velvet Rain, Feral Choir,J-Pop,2:59,1461,7/8/2022
Dreams of Endless Voices,TheSilent Garden,Latin,2:13,553,8/27/2017
Echoes of Hidden Machines,TheEndless Choir,Indie,3:23,1201,3/7/2023
Stories of Bright Snow,The Modern Society,Indie,4:04,215,10/21/2005
Portrait of Electric Hearts,The False Garden,Alternative,2:57,7,11/4/2002
Visions of Electric Skies,TheVelvet Choir,Afrobeats,2:22,858,9/22/1997
Hymns to Endless Rain,The Bright Voices,Alternative,3:18,83,3/12/2007
Ghosts of Endless Eyes,TheBright Fever,Afrobeats,3:46,35929,12/3/2000
Ballad of Distant Silence,The Holy Lovers,Punk,3:25,44588,11/16/2010
Prayer for Lonely Signals,Lonely Angels,Country,2:21,7686,5/5/2015
Whispers of Endless Rivers,TheVelvet Ghosts,Trap,2:47,38,10/18/1999
Ghosts of Endless Lies,Glass Assembly,Indie,4:08,589,6/1/2005
Notes from Hollow Signals, Midnight Flowers,Country,4:18,73537,8/5/1995
Fragments of Midnight Dust,The Heavy Club,Classical,3:45,14186,6/23/2022
Ghosts of Silent Sins,The Empty Saints,Disco,3:44,79,4/20/2013
Visions of Empty Smoke,TheBroken Cinema,House,4:20,1122,11/19/2000
Whispers of Endless Silence, Feral Shadows,Techno,3:49,362,10/1/2009
Last Days of Lonely Glass,TheVelvet Club,Disco,4:25,255288,9/2/1998
Songs for Hidden Rain, Dark Sinners,Folk,2:40,12,5/22/2013
Requiem for Static Hope,TheLonely Fever,Disco,3:11,75,7/15/2022
Children of Young Dreams,TheFeral Cinema,Drill,2:39,35432,10/5/2017
Echoes of Hollow Waves,ThePlastic Mirrors,Techno,3:44,212145,8/22/1996
Requiem for Hidden Night, Golden Kids,Latin,3:55,3086,11/2/2000
Stories of Endless Signals,The Dark Signals,Ambient,3:26,39,12/24/1999
Notes from Midnight Secrets,The Soft Sinners,Classical,4:04,429,1/17/2024
Children of Dark Skies,The Paper Hearts,Ambient,2:28,41656,2/11/2021
Tales from Final Blood, Paper Ritual,Disco,4:20,10171,12/20/2005
Last Days of Final Dreams,The Feral Shadows,House,2:35,690655,1/9/2009
Fragments of Cold Lies,The Plastic Club,Indie,4:08,782,12/5/1995
Dreams of Restless Bones,TheHoly Assembly,Lo-Fi,2:17,227,2/1/2019
Ghosts of Neon Truth,The Lonely Assembly,Drill,4:12,138160,3/6/2012
Stories of Sacred Hope,TheElectric Voices,Latin,4:29,2,3/7/2003
Songs for Burning Stars,TheLonely Lovers,Latin,3:15,32587,12/28/1997
Stories of Velvet Hearts,The Heavy Saints,EDM,4:12,1,7/11/2013
Ballad of Dark Fire, Heavy Choir,Afrobeats,4:22,9,2/2/2005
Ghosts of Distant Fever,TheBroken Sinners,Soul,2:44,58,5/24/1996
Notes from Burning Silence,TheWild Ghosts,Metal,3:33,12,4/4/2001
Requiem for Fading Gold,TheHeavy Empire,Funk,4:18,768,6/19/1999
Prayer for Burning Eyes,The Electric Fever,Trap,2:56,913,10/8/2006
Prayer for Burning Gold,Neon Sinners,Techno,2:29,297669,4/17/2011
Notes from Distant Ashes,The Electric Cinema,Trap,3:21,755,6/9/2008
Echoes of Bright Echoes,Soft Choir,Classical,3:12,1548,2/4/2005
Ballad of Silent Dust,Crimson Fever,Lo-Fi,2:01,173,2/27/2014
Tales from Sacred Night,The Soft Assembly,Jazz,4:00,3328,11/9/2016
Visions of Forgotten Dust,The Glass Mirrors,R&B,2:45,274,5/11/2023
Tales from Empty Fever,TheFalse Hearts,K-Pop,2:37,8,11/16/2015
Midnight in Dark Lights,TheCrimson Machines,Pop,2:20,44,7/21/2017
Last Days of Sacred Shadows, Glass Dreams,Reggae,3:37,143,2/13/2005
Stories of Golden Hope, Young Garden,Reggae,2:46,248,12/10/2021
Stories of Empty Fever, Neon Choir,House,3:37,424,4/20/2023
Stories of Hidden Smoke,The Cold Saints,Pop,3:22,4,12/13/2024
Letters to Golden Fire,The Holy Fire,Soul,2:30,33,1/3/2023
Echoes of Bright Faith,Midnight Fever,Soundtrack,3:37,7,10/13/2017
Fragments of Golden Smoke,The Electric Ghosts,Latin,2:13,2933,5/17/2009
Portrait of Silent Night,TheStatic Echoes,Folk,3:09,491,1/24/1998
Tales from Forgotten Eyes,Endless Fever,Electronic,3:42,1,3/10/2018
The Shape of Slow Secrets,TheSacred Machines,K-Pop,2:10,17952,8/25/2010
Ballad of Final Secrets,The Neon Sinners,J-Pop,4:04,12530,4/13/2016
Echoes of Neon Stars,Feral Lovers,Rock,4:08,24769,8/23/1996
The Shape of Young Bones,TheCrimson Echoes,K-Pop,3:59,15408,3/17/2006
Dreams of Cold Eyes,The Bright Dreams,Blues,2:08,62903,3/24/1996
Fragments of Midnight Waves,The Paper Static,J-Pop,4:19,231,10/13/1995
Whispers of Slow Flowers, Holy Fire,Reggae,4:15,229723,7/15/2017
Dreams of Neon Smoke,The Golden Garden,J-Pop,3:04,120183,9/8/2024
Echoes of Neon Ashes,The Feral Lovers,Afrobeats,3:52,33,11/14/2002
Whispers of Empty Machines,TheGolden Wolves,Techno,4:10,2,7/8/2019
Prayer for Shattered Night, Empty Dreams,Rock,2:21,3,12/14/1997
Stories of Endless Secrets,The Lonely Dreams,Folk,3:57,3,10/22/2002
Echoes of Sacred Machines,The Modern Cinema,Metal,4:01,1,12/27/1995
Last Days of Crimson Silence,Electric Club,Soul,2:07,5,5/4/2015
Ghosts of Burning Voices,The Broken Choir,Drill,4:30,1261,5/11/2009
Visions of Hollow Waves, Velvet Signals,Hip-Hop,2:46,685198,1/18/2017
Letters to Burning Skies, Cold Strangers,Disco,3:31,11244,2/26/2024
Ghosts of Hidden Secrets,Endless Dreams,Country,4:19,381,4/20/2006
Requiem for Forgotten Fire,TheDark Kids,EDM,3:44,11,11/11/1996
Stories of Distant Stars,ThePaper Strangers,Indie,3:49,28774,11/3/2012
Fragments of Empty Bones, Holy Shadows,Metal,4:22,80,7/1/2017
Portrait of Soft Mirrors,The Soft Garden,Folk,3:49,150,2/14/2015
Portrait of Midnight Faith,Sacred Cinema,Disco,4:07,86,6/2/2002
Dreams of Restless Silence,TheFalse Assembly,Rock,2:53,222,12/5/1997
Fragments of Soft Flowers, Endless Saints,EDM,4:04,15,10/3/2009
Notes from Young Hope,The Empty Echoes,Classical,2:49,23725,4/23/2010
Notes from Crimson Signals,Silent Echoes,Indie,4:17,82,9/5/2022
Letters to Soft Lights,Heavy Sinners,Techno,2:38,20,6/8/2008
Children of Bright Shadows,TheElectric Choir,Soul,3:13,2,5/9/2007
Children of Final Static,The Holy Machines,Classical,2:47,31587,12/8/2002
Letters to Midnight Lights,TheMidnight Fever,Blues,4:08,41477,7/26/2010
The Shape of Wild Rivers,The Static Angels,House,2:17,638,8/6/2006
Notes from Hidden Lights,The Golden Empire,Latin,4:20,1,4/9/2024
Portrait of Static Flowers,The Heavy Collective,Hip-Hop,2:58,24154,9/26/1999
Letters to Golden Waves,TheEndless Angels,Rock,2:25,23,5/19/1997
Letters to Forgotten Signals,The Lonely Kids,Drill,2:37,168,7/6/1999
Requiem for Hidden Memories,Crimson Collective,Metal,3:24,2,8/12/2013
Echoes of Young Snow,The Dark Youth,Pop,4:24,938,12/22/2009
Midnight in Broken Smoke,Glass Strangers,K-Pop,2:33,87,5/9/2020
Children of Restless Fire,The Wild Choir,Metal,3:55,1,9/9/1996
Songs for Crimson Glass, False Kids,Electronic,3:38,307,11/20/2016
Fragments of Shattered Dreams,Neon Dreams,Hip-Hop,2:23,76128,2/7/2012
Ballad of Electric Hope,The Dark Garden,Alternative,3:35,18,3/8/2003
Fragments of Slow Lies, Hidden Fire,Ambient,4:25,929593,7/27/1996
Tales from Endless Fever, Cold Fire,Reggae,3:11,87959,7/20/2001
Tales from Neon Rivers,The Crimson Wolves,Indie,3:27,14,3/15/2006
Fragments of Sacred Glass, Feral Voices,Disco,4:24,112,12/11/2000
Tales from Endless Hearts,TheNeon Collective,Punk,3:40,3,12/13/1997
The Shape of Empty Voices,Lonely Hearts,Lo-Fi,3:30,64,10/6/1997
Dreams of Heavy Fire,Broken Society,Alternative,3:42,329,6/14/2000
Children of Hollow Gold,The Neon Angels,Indie,3:14,280538,12/5/2013
Ghosts of Young Youth,The Glass Fever,Soul,4:06,33781,10/25/2012
The Shape of Burning Blood, Restless Ghosts,Afrobeats,2:13,13567,9/6/1997
Last Days of Slow Mirrors,TheGlass Cinema,Jazz,2:37,49,3/8/2011
Notes from Burning Fever,The Dark Hearts,Folk,3:11,13465,12/18/1998
Dreams of Young Voices,The Cold Cinema,Country,3:34,10,11/24/1998
Songs for Soft Flames,The Empty Cinema,R&B,3:59,897,9/1/2015
Fragments of Shattered Mirrors, Velvet Strangers,Rock,2:35,1591,4/26/2001
Midnight in Silent Waves,Modern Shadows,Pop,2:34,14095,11/23/2016
Notes from Lonely Bones,TheSoft Wolves,Jazz,4:11,1975,6/16/2008
Hymns to Electric Stars,Modern Kids,Latin,3:51,19148,10/9/2009
Requiem for Young Bones,Plastic Saints,Blues,2:09,13,6/16/2016
Children of Cold Mirrors,The Heavy Ghosts,Jazz,2:10,23897,4/1/1997
Songs for Endless Hearts, Feral Dreams,Country,3:10,1,2/17/2015
Visions of Golden Rivers,The Midnight Kids,Jazz,2:12,3,4/24/1999
Echoes of Cold Static,TheHoly Fire,Electronic,3:28,10541,10/1/2014
Visions of Lonely Voices,The Dark Fever,Metal,4:23,649876,8/25/2018
Portrait of Static Gold, Glass Voices,Blues,4:05,1990,6/5/2024
Portrait of Crimson Smoke, Feral Youth,Soundtrack,3:48,204,10/11/2019
Echoes of Shattered Time,TheHoly Kids,Metal,2:39,3,6/13/2023
Midnight in Distant Rivers,TheFeral Sinners,Folk,4:05,3552,8/8/2008
Notes from Silent Dreams,The Silent Assembly,Soundtrack,3:50,844,8/6/2003
Stories of Heavy Smoke,The Endless Shadows,Afrobeats,4:04,98228,12/25/2014
Whispers of Distant Night,TheRestless Empire,Metal,2:45,4,4/13/2020
Notes from Heavy Waves,The Bright Collective,Classical,4:02,398108,3/19/2004
Ghosts of Young Flowers, Midnight Echoes,Disco,3:47,867,6/10/2010
Requiem for Final Faith,TheStatic Shadows,Soul,2:12,14545,5/25/2016
Fragments of Burning Blood,The Electric Society,Folk,2:26,45220,12/2/2009
Songs for Soft Night,The Wild Cinema,Punk,3:55,102799,4/25/2015
Visions of Golden Rivers, Dark Dreams,K-Pop,3:31,46,7/24/2010
Visions of Static Silence,The Velvet Collective,Ambient,3:02,34,11/4/2007
Fragments of Sacred Time,Sacred Lovers,Disco,3:33,52,7/14/2002
Children of Velvet Snow, Soft Youth,Reggae,2:21,1231,4/14/2017
Children of Forgotten Skies,The Electric Hearts,Hip-Hop,2:30,955948,5/24/1991
Visions of Sacred Hearts,The Dark Static,Techno,2:20,35819,10/24/2007
Songs for Neon Mirrors, Heavy Ritual,Classical,2:07,121,9/5/2023
Stories of Distant Youth,The Electric Empire,Pop,2:36,434225,12/28/2014
Notes from Hidden Hearts,The Broken Mirrors,Electronic,2:56,4,10/14/2008
Requiem for Forgotten Gold,The Cold Society,Trap,3:32,135406,7/20/2022
Midnight in Golden Secrets,TheStatic Angels,Indie,2:54,97334,4/20/2013
Fragments of Golden Flames,The Heavy Empire,Funk,3:54,2169,7/28/2019
Ballad of Young Shadows,TheModern Wolves,Electronic,2:09,1,4/8/2004
Portrait of Cold Shadows, Midnight Cinema,R&B,2:15,71,6/10/2010
The Shape of Empty Mirrors, Final Empire,Trap,2:22,17,2/4/2011
Last Days of Fading Sins,TheLonely Mirrors,Drill,4:29,27,2/2/2019
Portrait of Heavy Flowers,TheSoft Hearts,Ambient,2:05,344421,2/4/1999
Ghosts of Empty Signals,Restless Cinema,Folk,3:44,20481,8/10/1995
Prayer for Static Sins, Golden Empire,EDM,4:28,86,7/20/1996
Fragments of Cold Night,Bright Choir,Drill,3:18,764,7/28/2021
Requiem for Cold Lights,The Broken Echoes,Electronic,3:40,10199,10/1/2022
Notes from Hidden Flowers,TheMidnight Static,House,3:27,4379,5/2/2022
The Shape of Silent Machines,The Plastic Mirrors,Hip-Hop,3:09,348902,8/16/2022
Hymns to Bright Memories, Paper Ghosts,Techno,2:37,16,6/21/2002
Last Days of Empty Smoke,The Paper Lovers,Drill,4:13,65,10/24/2013
Children of Heavy Flames, Plastic Hearts,Blues,4:01,1158,2/24/2011
Midnight in Neon Blood,The Plastic Voices,EDM,3:52,276866,5/17/2020
Tales from Electric Static,The Young Youth,Latin,2:42,734389,9/6/2014
The Shape of Fading Fire,The Paper Signals,Latin,2:14,556596,1/26/2000
Notes from Restless Blood, Midnight Society,Blues,4:29,9003,1/11/2021
Children of Cold Skies,TheFeral Ritual,Techno,4:20,2,12/21/1996
Stories of Soft Mirrors,The Holy Dreams,Soundtrack,4:05,19,11/6/2004
Letters to Slow Hope,TheSoft Sinners,Metal,2:09,57550,12/20/2024
Hymns to Empty Mirrors,The Dark Echoes,Lo-Fi,2:26,243,11/16/2011
Requiem for Wild Machines,The Velvet Fever,Country,3:11,1767,1/19/2014
Children of Distant Flames, Silent Empire,Pop,3:35,645,5/17/2006
Echoes of Silent Stars,The Restless Choir,EDM,3:30,144,9/8/2001
Midnight in Dark Silence,The Neon Strangers,J-Pop,2:00,42490,4/24/2015
Echoes of Wild Eyes,The Static Echoes,Funk,2:28,8311,2/26/2020
Children of Shattered Mirrors,TheSilent Echoes,Folk,2:31,24,1/19/2014
Midnight in Golden Signals,ThePlastic Signals,Alternative,3:34,3,12/2/2013
Echoes of Hollow Youth, Midnight Voices,Folk,2:01,3159,8/12/2000
Portrait of Velvet Fire,The Final Kids,Hip-Hop,3:17,8,6/4/2009
Requiem for Electric Stars,TheSoft Static,Lo-Fi,2:12,174,1/14/2002
Prayer for Velvet Fire, Bright Sinners,Funk,2:40,5,10/17/2006
Midnight in Dark Static, Plastic Wolves,Folk,3:41,66305,8/3/2013
Hymns to Shattered Night,The Static Assembly,Lo-Fi,4:30,8,8/3/2016
Dreams of Slow Signals,Broken Cinema,Jazz,4:09,752055,10/18/1995
Echoes of Slow Flames,The Hidden Mirrors,Pop,3:07,51,7/21/2023
Letters to Burning Signals,Empty Shadows,Classical,2:30,332,4/27/2016
Fragments of Velvet Mirrors, Holy Voices,J-Pop,4:10,16,5/20/2007
Children of Static Lights,The Cold Assembly,Classical,3:49,535,11/2/2008
Whispers of Static Rain,TheGolden Angels,EDM,2:31,5825,11/19/2022
Stories of Cold Storms,The Hidden Assembly,Latin,4:02,14362,11/13/1999
Ghosts of Soft Rivers,The Midnight Garden,Jazz,4:29,2,10/4/2021
Echoes of Distant Shadows,The Soft Hearts,EDM,3:07,2818,8/13/2011
Tales from Slow Silence,TheStatic Strangers,Pop,4:22,14522,11/27/2016
Requiem for Slow Storms,The Modern Collective,Hip-Hop,2:30,67,6/19/2000
Songs for Silent Fever,TheModern Machines,Reggae,3:14,386,1/9/2016
Prayer for Distant Sins,TheVelvet Sinners,Hip-Hop,3:04,30775,5/23/2022
Stories of Silent Skies,Sacred Dreams,Trap,3:35,3625,10/5/2021
Songs for Neon Static,Wild Empire,Hip-Hop,3:54,3,11/20/1994
Notes from Broken Smoke,The Restless Collective,Lo-Fi,3:14,751,9/18/2018
Midnight in Midnight Fever,The Neon Wolves,Rock,3:42,16699,12/22/2000
Whispers of Cold Lies, Bright Ghosts,Rock,3:53,5902,4/11/2007
Prayer for Empty Memories,TheModern Assembly,Disco,3:40,71213,8/6/2014
Portrait of Dark Memories,ThePaper Fire,Funk,2:51,12234,12/11/2003
Hymns to Burning Rivers,The Glass Society,Electronic,2:06,136867,7/4/2020
Letters to Soft Glass, Final Hearts,Jazz,3:27,632,4/2/1998
Stories of Wild Memories,TheFinal Shadows,Disco,3:40,6,5/24/2021
Ballad of Soft Ashes, Lonely Voices,Soundtrack,2:59,171,12/18/2020
Portrait of Empty Time,The Paper Empire,Lo-Fi,4:00,49338,12/14/2003
Prayer for Midnight Fever,TheSilent Youth,Punk,3:12,82,6/3/2018
Whispers of Restless Glass,TheStatic Machines,Reggae,4:01,37100,3/11/1998
Letters to Sacred Truth, Golden Ritual,Hip-Hop,3:35,7,12/1/2005
Visions of Electric Echoes, Silent Wolves,Pop,2:49,5470,12/25/2010
Prayer for Crimson Machines,ThePlastic Saints,Punk,2:30,1225,9/26/2018
Stories of Hidden Night,The Cold Mirrors,Classical,4:07,161692,1/1/2013
Whispers of Endless Night, False Club,Ambient,2:45,4,5/1/2017
Visions of Soft Silence,The Restless Ghosts,Drill,2:15,20271,6/2/2016
Children of Hidden Truth,Empty Empire,Hip-Hop,2:52,17,10/27/2001
Stories of Electric Shadows,TheVelvet Sinners,Folk,2:59,24,2/14/2017
Last Days of Slow Static, Sacred Fire,Afrobeats,2:51,319,7/24/2017
Letters to Electric Machines, Wild Ghosts,Pop,3:04,569,4/20/2018
Tales from Midnight Faith,Restless Fire,Disco,4:20,6749,8/16/1998
Echoes of Lonely Rivers,The Static Strangers,Disco,4:16,3271,7/12/2007
Whispers of Hollow Bones,Broken Garden,Rock,3:38,16197,1/1/2017
Prayer for Lonely Flowers,The Neon Voices,EDM,2:00,11,6/23/2019
Last Days of Cold Bones, Modern Voices,Lo-Fi,3:05,9504,11/6/2020
Hymns to Golden Stars,The False Choir,Country,2:03,4543,8/12/2019
Stories of Broken Blood,TheNeon Saints,Folk,2:06,26,5/21/2021
Whispers of Empty Signals,Hidden Collective,Punk,2:30,102294,3/1/1999
Fragments of Lonely Mirrors,The Neon Angels,Soundtrack,4:00,2148,7/7/2019
Stories of Sacred Youth,The Silent Choir,Disco,3:37,29,8/12/2011
Visions of Burning Gold,The Dark Kids,Alternative,2:55,1,4/6/2015
Last Days of Restless Ashes,Golden Empire,Classical,3:04,908,10/13/2002
The Shape of Bright Fire, Dark Hearts,Blues,3:25,129,7/18/2001
Portrait of Wild Stars, Holy Sinners,J-Pop,4:29,55,5/19/2007
Hymns to Burning Machines,The Lonely Choir,Disco,3:06,16392,12/14/2018
The Shape of Golden Flowers,The Hidden Voices,Folk,3:44,19451,6/23/2002
Last Days of Dark Signals,TheLonely Garden,Folk,3:57,7,6/8/2000
Stories of Hollow Time,The Broken Lovers,Latin,4:30,103352,11/23/2007
Midnight in Static Ashes, Velvet Dreams,Trap,2:32,334,2/10/2023
Songs for Empty Flames, False Empire,Rock,3:27,6583,1/16/2006
Midnight in Sacred Eyes,The False Cinema,Country,2:46,2065,5/5/2020
Visions of Wild Hope,The False Cinema,Blues,4:09,3127,12/10/1999
Songs for Dark Fire,Dark Ghosts,Funk,2:47,240,10/20/2021
Children of Empty Hope,TheEndless Mirrors,Classical,3:24,494904,5/14/2016
Children of Restless Signals, Plastic Assembly,Jazz,2:04,514427,8/10/2012
Midnight in Wild Truth,The Silent Voices,Metal,3:05,4,3/9/2006
Notes from Slow Mirrors, Midnight Signals,House,2:02,221597,8/27/2001
Last Days of Electric Blood, Paper Static,Soul,3:06,119824,3/8/1995
Stories of Hidden Smoke,Static Shadows,J-Pop,3:21,24,5/8/2002
Notes from Young Gold, Hidden Machines,Blues,3:40,217672,6/6/2010
Midnight in Forgotten Hope, Plastic Society,Electronic,3:47,57944,7/16/2024
Whispers of Electric Static,The Electric Shadows,Latin,2:37,234230,10/13/2005
Notes from Forgotten Flames,The Empty Assembly,Rock,2:42,72,5/1/2004
Ballad of Golden Lies,The Feral Fever,Afrobeats,3:35,24,11/5/2018
